Id,SalePrice
350,346833.2
2473,139450.0
295,163318.7
293,166490.0
859,135190.0
288,86310.0
1578,173300.0
102,178250.0
2831,150038.33333333334
1030,181405.0
2551,143900.0
1286,140100.0
958,320033.9
776,133140.0
72,199863.2
2263,280784.1
1866,150340.0
2876,78800.0
2146,282962.4
103,157490.0
1500,142782.5
492,214825.5
167,132460.0
2597,108450.0
2685,118338.0
1035,151700.0
1220,76160.0
2602,141050.0
2159,208700.0
695,172190.0
1109,242600.0
640,186130.0
1652,158670.0
2090,238790.0
1188,201430.0
2345,236400.0
1059,434693.3
2751,229201.8
128,144780.6
1523,165650.0
2925,154350.0
2145,320500.0
1121,209720.0
566,297091.0
565,211440.0
1331,152804.6
2928,131920.0
156,137640.0
797,149440.0
327,79655.0
2859,155590.0
1453,123370.0
1762,301300.0
1868,188930.0
1760,186740.0
1113,268235.1
1812,210200.0
117,170400.0
1142,189230.0
2342,332442.6
927,136770.0
2478,208882.5
655,65830.0
2064,127290.0
369,227843.6
2239,121185.5
2732,175140.0
1653,167030.0
959,218739.5
2395,306553.4
1412,125540.0
271,288735.0
1484,147716.25
1497,106825.0
552,190000.0
2,129370.0
1855,288218.0
4,236360.0
2292,158330.0
134,115170.0
646,111292.5
42,329255.6
532,232980.0
713,79245.0
2561,125620.0
2360,146550.0
1333,97796.0
1407,212924.8
2892,292000.0
574,251430.0
1227,144740.0
2591,241300.0
1476,185870.0
1125,270900.0
1446,132625.0
408,108275.0
1101,312611.6
2251,179900.0
373,167640.0
2554,123400.0
2382,267360.0
1985,76630.0
519,211090.0
1093,211125.0
864,261450.0
2889,156775.0
2308,146940.0
986,169720.0
1302,136840.0
585,167000.0
2708,144400.0
147,140980.0
1441,223300.0
383,131350.0
285,143339.1
181,121357.5
358,169450.0
780,189340.0
258,190224.0
1865,222680.4
692,118200.4
2902,332451.7
508,280905.0
2638,149690.0
36,145750.0
611,181550.0
2281,129180.0
1678,110960.0
1696,480651.3
1557,71353.8
2180,149515.2
1726,235225.0
951,137125.0
267,212900.0
2706,125065.0
2221,234300.0
1357,152080.9
2901,335810.8
347,187120.0
2164,181052.8
1586,284300.0
360,169000.0
1769,220170.0
2617,184940.0
1879,149210.0
991,220850.0
1535,130025.0
1191,140050.0
1579,202849.0
1882,142000.0
1510,116550.0
2196,146950.0
1845,178715.0
2336,495022.8
942,119350.0
861,128440.0
2555,102730.0
1392,146940.0
2099,301705.2
1543,127880.0
948,241340.0
1239,141350.0
22,168580.0
2796,222703.7
2747,168230.0
92,301455.0
210,173440.0
1858,186150.0
2228,179350.0
447,216210.4
827,224371.8
1649,203090.0
682,125000.0
2698,110525.0
494,172300.0
214,90255.0
2441,253190.0
2679,110588.0
1336,115190.0
465,185378.0
1524,128607.5
2543,122850.0
631,132440.0
2452,293500.0
228,164920.0
126,136768.7
1092,208002.2
1122,203305.9
932,221512.4
1980,91940.0
2171,111570.0
551,168290.0
2768,170165.0
2056,120170.0
1159,412950.0
2645,114300.0
1174,157390.0
2266,225740.0
2462,463131.3
1219,141930.0
2922,221730.0
118,145650.0
474,166753.7
2576,162970.0
872,273246.6
1077,238200.0
1536,130750.0
1150,136730.0
2341,262901.7
1931,128650.0
2785,132589.5
2538,132210.0
597,205350.0
464,167510.0
233,245300.0
2169,130200.0
2123,173090.0
1867,167370.0
137,254460.0
515,214484.2
933,127880.0
2784,165600.0
972,157615.0
599,174150.0
2614,123600.0
2582,143153.7
1409,166510.0
175,103925.0
352,223519.9
976,83787.5
2134,199899.0
984,123800.0
2396,352327.8
1673,133747.14285714287
404,134810.8
607,163700.0
814,144445.9
868,193450.0
2271,189330.0
1633,222240.0
337,216366.8
2765,180000.0
1746,223950.0
368,371125.1
2806,190435.0
1662,187290.0
1234,211040.0
1373,140260.0
1672,125200.0
1939,121630.0
