Id,SalePrice
208,131860.09880086267
1679,115874.55733537162
822,298597.4578027888
6,179546.65039901016
1781,362648.297846989
2397,296848.3920833485
2340,278653.650882961
1618,173421.19829721714
2843,145631.9826842749
1061,321644.730591611
2786,113558.44483818067
1935,116364.78159638448
1341,107451.02664173697
521,282610.5884991491
2136,115098.15846891445
996,181058.87837297225
227,146900.54502499977
135,141792.63624109875
1167,161705.20404481038
294,224313.31322082446
1776,235107.63137618394
540,203073.6097088122
1717,212358.66894025705
2303,115874.75453687296
116,187851.58112800552
127,120857.41329494026
1371,140233.4017439807
1014,206752.41869481304
1507,110076.32337696187
702,156560.82288255112
750,157134.32884632575
261,153000.26059698267
1559,42274.865649153595
577,243782.08901627548
2812,213808.44421175472
2080,171195.2566433323
1368,122120.13390512718
2376,100564.75240978936
659,88145.6539203613
1235,121894.95744926936
332,76380.08913610002
1917,135362.1812979948
2094,254808.7106685026
1460,274146.72550317086
1471,196915.19955434348
1509,114049.06445349043
1922,120306.38316939468
433,389252.1142049406
460,260427.70518174116
1116,264172.01010256517
1137,180557.97393901553
53,189966.21583431878
2354,276108.54805256054
1475,215751.39876520832
1761,478139.40715149115
842,141202.31936018832
2739,153237.4404407516
2509,164271.80916757556
1007,221696.69976204983
2610,196878.64428029815
1952,76596.2372160604
2719,194376.06104460405
2921,56947.86919894104
1966,133994.09399990458
292,142592.34194682795
1204,217625.98857940745
1829,239492.79316939425
2419,219925.15456124488
391,176487.87848321174
798,135954.57968193723
481,195172.46714267437
193,207498.01189226774
555,130971.14262800396
899,80001.43503212463
2357,198963.95570869104
328,113127.92694910103
1356,113074.21078883333
1154,104228.16235425707
1730,197338.18914710137
2249,143771.559692387
1119,285754.62582186307
2856,117861.96889578225
1394,154439.42059273168
2587,126229.08323586278
61,307740.7854901161
2661,210037.57235555432
2711,126838.59879972786
1147,184516.52737647342
757,129494.5809958087
2623,105983.22347918211
2378,154849.99105494795
1413,134560.40452036948
1722,231063.38892120612
1112,228914.41752441716
1623,186280.2770488176
1201,189251.81666645885
1513,83859.85756494082
957,425279.08039704966
1171,258047.85187276395
1145,207863.19305375696
2726,249536.20764117467
703,154730.36312044214
760,56248.10163315304
1964,119375.51278494112
2512,179036.477618761
159,161063.64991751406
1281,188727.24785687448
468,184015.49211488117
290,135574.04323532397
665,108193.19014993252
1463,274761.3928475557
1792,246523.32904247136
923,142140.3613973182
500,268894.96760745253
1408,156334.29538316652
331,55224.25236698298
170,105522.88603898278
2192,73700.63734605664
2571,311573.71799461916
2314,173917.5785219262
2647,89067.07967479655
422,343974.7249974322
2457,343778.0099487752
1838,224414.10935518425
2805,277864.6913686176
1645,172725.3488161848
1711,301059.45269161207
2825,253850.52899009548
322,321254.4784664132
2103,293676.45888551045
342,135064.8226140408
600,99581.12907434185
488,192093.9361993284
1725,313147.6190726927
2246,271272.1481069813
2847,162360.58128464955
806,252486.09141840914
530,236449.41407705296
963,186753.15578240866
2678,52070.70148712315
171,75470.72109084646
2401,376382.25805360987
805,220008.46505602798
2259,243682.21611174976
1748,203192.86025512393
1361,146921.58520366345
1677,128213.36882996687
1406,162498.35101937794
2322,272322.47169165616
688,190216.75418613828
143,138361.10078154213
804,211741.1311690471
1214,170433.63431229594
2828,175915.3075176801
1999,196855.37041638035
2467,220731.40985773306
2665,190984.26362443785
1538,353142.66944920714
398,100608.3628190502
2822,139848.70514483284
2157,157449.1814247677
1856,164515.10456710763
1269,129257.84718181763
2570,125044.97684984398
2320,257537.84235281893
1517,128350.40559812472
2304,125207.78873814247
1312,83258.02984730492
2012,147303.4960656833
506,238933.22363077977
2865,210254.28769167408
2367,112354.88203817699
554,115583.3786485655
238,127343.09930058091
1954,107267.56202989572
2488,185166.65635605145
2291,75159.70622754574
1969,111698.7292496966
2725,164311.75268565246
1482,157785.90158354444
2763,203544.76400243316
503,231928.26901338052
1584,239073.49674259126
1531,163943.37842413655
2210,183489.7805355474
459,314144.3511987303
556,133759.44334819703
1347,144649.4224303268
1290,81649.16564186546
1388,118253.37184360437
1571,305521.4766719672
2754,226803.94281873992
765,110081.42935809179
2494,125265.54509431345
2870,178117.64000131004
7,225785.41674754652
1114,244839.6388389729
2418,324424.99399821623
291,166164.0164036221
18,343194.30575204757
39,336932.1113314221
1001,259907.12280497793
2442,252217.6297633181
616,111419.96818156505
2680,70246.5414598987
1414,106716.16159674688
289,123681.33763545065
40,289342.8076716468
860,126231.72375550657
409,145548.52993880294
673,134657.06709793909
2427,212659.77465577028
2036,200574.1073198059
2564,142497.90797190007
642,179784.94121981144
1008,187994.1007751153
1908,159141.15377272922
2519,221031.04239209788
1369,95626.27831948118
2855,177954.93439889338
712,87355.72390309593
1943,90580.81565899553
1958,141464.26619021175
107,187391.4755084418
2295,209013.4811081331
704,120527.58895667794
676,135754.97102908778
259,183831.2083547546
93,282862.60414760606
106,236047.9143023768
2315,193906.79332501837
1050,113345.63109755481
1095,201279.12363819778
2709,143309.9506720273
758,177538.5071216732
1496,165916.54276503157
2370,127682.41587469517
2458,277775.60741621675
2733,134077.59529745125
161,301113.19389438373
726,166574.6586018958
845,212413.2769578508
947,276179.6244959985
2232,116394.03484347812
2563,162500.82624452002
2299,150995.87769463554
211,101309.64010198193
605,188091.47395620588
1478,226124.5807391283
2247,247130.5431995571
2274,190050.7197081067
2869,177782.19667797815
967,231511.75792960962
2656,79533.6255761336
667,250166.92669156648
1042,111954.30452164856
2023,177788.29394606862
2447,350060.4935162943
2055,120907.98048171634
2275,306440.93347778474
2204,161755.75400619127
1563,247082.58648867952
483,200213.68461468478
796,115108.15553690004
1526,145007.97757641273
2042,193093.51007573388
442,307052.94899054035
1693,338912.9362857286
1468,220745.77127847832
1430,195122.203568429
2605,186531.36141231994
1529,171832.27717422182
335,147139.56858346052
1287,137050.65056269325
31,95933.67549889255
1785,275393.60511647956
82,169186.7343858683
2620,115153.52377170208
252,219094.71548883128
721,56354.37478308834
2165,207954.84513746132
2316,173884.8768939568
775,115021.6199798471
1558,86208.71681829181
17,235826.83087505295
1022,234519.36318326253
925,111659.34908095503
438,275270.57570904447
1270,121250.384579679
1272,119957.4601989527
215,131766.483962829
266,219113.27060627297
2402,252289.0384420543
1250,119731.96811101958
1984,106640.57994514727
1279,155960.67749756004
377,275222.75540414546
1252,159142.36848625715
2156,257461.17348409584
499,312540.645816491
1374,120892.7716453264
2898,263262.6439049747
401,104023.53976611246
2721,181760.56543735252
2078,235083.0561958342
2589,124509.13419539586
1946,256124.39884577435
1334,111540.31229815388
2781,240967.0689397424
431,366994.97251679073
576,220775.21661388176
1474,209941.13821398246
2254,150818.26499168982
2155,293329.93419931806
885,102352.80032567144
643,142448.10969658976
1944,108140.16949503741
480,203779.7833570909
2845,83609.37958329183
2387,316658.9442244442
2407,231583.95502353634
2527,157780.8874057543
2514,158848.04422529915
629,190955.61111048958
80,209726.05702355446
1876,126043.49277553754
1546,122011.26286610961
2518,179332.80026207794
2347,160144.01756205817
783,167913.79258643172
1322,31076.92099255591
194,60339.61609340925
1770,274015.63540207525
2143,124164.92349838675
1229,219686.18475506338
511,273680.77963848226
46,231900.4427571802
1348,194381.8750312652
2465,218802.1606654455
387,235155.88166040974
873,210522.56114587397
1918,112139.59573543689
2764,244407.09488301864
2184,109458.84474611771
934,150586.3602489283
1920,120732.65356357931
2631,159370.7464060312
1768,471670.4663874821
2040,102882.12705562625
1749,233780.7157826292
834,216840.4014473952
1457,242052.1008614709
79,130587.02047875558
2302,112593.5006595403
1817,122297.10949849652
2755,268579.2586635571
359,171063.11039527645
2059,113659.33337386511
2092,262765.1668044174
2516,239495.30001295987
150,118246.26625147997
1656,148651.92918913753
83,102613.3940520758
2411,208333.42146400025
795,82646.45831018372
2312,251524.4135638954
2917,77295.5748027506
1624,196201.99528131774
2215,306241.03122335393
1211,152288.70771524217
1485,154406.68773800984
1024,170197.97449745494
570,182947.83379561198
2874,147635.7227923693
700,154069.65571811376
2756,242834.2150264749
2022,175909.6885827456
583,227493.04404897138
2392,333768.0617654873
2424,207692.93523470336
212,114864.57364324993
736,111891.73318250198
1610,172876.9201562556
890,83207.10460412537
467,176008.0817962502
578,289080.6707846683
1747,186806.48956206487
1149,170640.55948287458
2758,247976.4853257893
857,113356.17497797881
2219,276705.9208319546
733,106762.36050812539
2909,120283.32403525384
1798,263330.14978922333
235,92971.40312377538
2366,135415.46348668204
1027,133405.55296098767
1195,126774.8907206225
1303,-482.7615423355019
148,197676.22790214082
608,150430.5940304629
2515,189753.67111802183
821,269150.3044935595
2500,283984.2610090843
745,99901.898374871
741,145077.6991365701
1611,167022.45917005476
2532,97162.78562844568
1081,227071.87895564653
1692,366089.23849441856
2520,203785.2362583211
276,155775.90193324012
1992,123627.37546618807
663,12301.138657459873
418,151842.41035535943
1733,234784.42081265186
2359,159347.05594840774
253,200336.6879773296
1518,166382.92319506663
2035,143272.48156292015
2919,76048.38563888916
1540,236585.2301412042
2120,148856.95440368436
1674,179553.8349193671
256,152135.4055440782
2361,86572.11657175608
978,54632.55993797048
2280,161502.7101264377
2095,226370.45188990072
1709,307968.8199337383
2801,232602.7277935734
1246,109674.74628465972
2373,115197.65606016805
1055,291112.5935203745
2017,123856.19364038308
1099,275704.63157667173
1344,97342.49217403238
835,198702.63873759913
1117,241613.6907898666
2043,80507.20507917262
2085,114025.7205407176
410,157872.98744412523
2650,131756.36058239057
2867,184041.47574487864
1668,115884.57548195042
1161,167783.04683815164
2122,174376.20678694826
2539,118730.77925807831
1047,149365.6231244494
1445,115941.77017050853
541,144816.94589550328
569,227791.38381824456
1276,126280.03216620546
918,137336.72043475194
326,163507.3846170446
1936,107911.45337161445
895,80957.19613624399
257,134065.8978752779
1241,199452.3158956851
1545,118514.6625030333
1189,166523.94427596184
270,157785.90158354444
2066,197697.05864737544
693,108312.60961058096
1259,169596.8754689974
2916,150086.9706598936
2321,289461.7959493669
1977,99273.38291644503
1895,170275.85346287594
1240,174545.68964141468
85,132261.88571881026
1823,118512.02982854203
825,268066.9758386052
110,212607.89574152185
697,128524.38983416848
2297,93679.62309191923
1231,143691.598512272
1355,130666.96074402623
968,309394.41331117204
584,228337.43271807476
1315,111198.45368514396
1606,123772.92172401957
206,102776.44352233503
1685,329403.9868443771
2016,119201.78335266444
869,222758.00995197857
2135,134430.5062119373
2346,177720.69905507693
2430,254715.4260109451
2198,77799.51157432934
2652,123854.45544088073
27,106486.01348942297
241,179293.51296684274
906,106382.70491084259
1506,104849.89069382963
2098,344374.07917069504
1435,210543.5614694641
2213,150535.01750115515
1274,147964.90908317303
743,22018.607905205106
1737,232213.06072920293
2797,284013.93008608953
2185,91721.84112792951
58,202715.1276607575
830,199950.7166545412
808,165464.25542578672
680,163307.88095467293
1153,109556.79264973267
1291,138608.66779058054
1818,195984.22593267332
2161,218344.51303047547
1883,131986.84844781645
350,310496.5333531727
2473,192472.42637451435
295,181309.93976063002
293,200878.14756830875
859,118847.0757308763
288,43493.602042977465
1578,158616.73926528788
102,160121.6881454452
2831,178806.27894630854
1030,183883.8532932822
2551,136976.8257930926
1286,116923.23654286878
958,293209.963212217
776,116479.12539052602
72,191429.1404554987
2263,288835.4937895851
1866,153430.31872377743
2876,53597.264422816574
2146,264762.3464523854
103,175524.84360097605
1500,152499.19314693625
492,201196.71129409526
167,141840.12975833192
2597,98098.97093527927
2685,90526.64856950694
1035,164635.2453610683
1220,44231.793527863105
2602,144422.88517151633
2159,228110.9995985052
695,169498.77222207235
1109,237779.2887513904
640,181062.68059981125
1652,143961.68059220247
2090,212451.06193946116
1188,212704.35564923158
2345,246357.52143745823
1059,351841.66860895534
2751,267249.25036818755
128,206699.81140148744
1523,182865.6762985444
2925,156182.51779775554
2145,293403.9369235034
1121,252771.41865146218
566,309924.6681735923
565,212008.20086290338
1331,132493.73488896212
2928,116203.33648330683
156,139344.92889310664
797,153744.22505346802
327,77589.95623126242
2859,150457.3300107635
1453,102248.69967108441
1762,307982.80673889304
1868,217514.47332396405
1760,182355.2937550497
1113,266138.1099992278
1812,194154.19477340893
117,183338.26516456727
1142,204260.71543023433
2342,323456.51472350745
927,124031.37415403547
2478,193769.41316641553
655,54697.88500394509
2064,110133.82043784775
369,227635.3399954551
2239,123973.69381302735
2732,216734.64553578047
1653,169532.9658653827
959,238361.83497994638
2395,323746.9390911106
1412,102073.08630556823
271,254278.30200440635
1484,157796.54447650304
1497,134553.54540351196
552,191306.48327785113
2,113800.10993904877
1855,272649.27983702
4,250406.7272281613
2292,156780.1974036703
134,133625.75542053964
646,108163.72780737292
42,296672.08034898737
532,217807.85602762422
713,99020.42462261685
2561,130605.62859984033
2360,134103.98105516995
1333,107012.78150912793
1407,228369.87226923485
2892,276573.11974626663
574,223995.21643416386
1227,176515.20585970161
2591,244428.0745808679
1476,213978.3786175534
1125,248772.93038415874
1446,99743.64654887712
408,100136.77788215433
1101,286532.5761598882
2251,182314.6030965033
373,206008.91392617917
2554,113988.64553174376
2382,272210.3463680141
1985,62833.40140909585
519,249465.00947802176
1093,193438.99822622677
864,272137.6487175815
2889,152416.89898125222
2308,206879.3957030559
986,163052.03994280135
1302,164452.46616280614
585,169418.35625956522
2708,146217.44631998858
147,133672.08502363763
1441,221145.49721173896
383,167716.69639273325
285,144935.80264108593
181,105057.99376844463
358,171775.35937747126
780,184317.11757071433
258,207419.53125992918
1865,223737.60859497392
692,124598.97720187216
2902,320031.2286841613
508,274555.7917578863
2638,145058.62403477053
36,155628.97339434118
611,179705.7431138259
2281,129934.56941907876
1678,128362.3693313878
1696,381715.3716298111
1557,58504.7435940844
2180,146485.02211291925
1726,251131.2541995627
951,130222.24716306257
267,235423.93056731985
2706,141034.15160342853
2221,208132.26021551015
1357,164508.8237496207
2901,317275.50578344264
347,215553.6900790251
2164,197658.24240881694
1586,290187.85101017985
360,169451.12463245157
1769,229706.65889885603
2617,203785.03893276316
1879,157229.53954723082
991,230420.30048374308
1535,121055.40959621198
1191,162442.39665800147
1579,247622.88666768104
1882,141470.21568454045
1510,98886.77333419968
2196,183606.6684166391
1845,159356.2867601699
2336,369762.68297298765
942,89431.16931523778
861,89198.89361334383
2555,87135.25359127508
1392,146412.29182159563
2099,292738.99739740393
1543,133931.550657448
948,265018.30552471546
1239,138399.01192840037
22,175224.29823579383
2796,244148.66058537003
2747,177637.27252900228
92,293531.87853502226
210,159398.64798539598
1858,224546.19086907047
2228,209106.96794944745
447,244632.5815479285
827,226564.6991341611
1649,219387.09402875754
682,136293.2774120398
2698,121159.06385159295
494,202457.34229142393
214,109121.91568819294
2441,285314.8270836568
2679,101279.76521295088
1336,112410.85649657203
465,195329.39142331737
1524,125042.32683511206
2543,121024.2156178985
631,126623.81711812643
2452,301287.87462036754
228,159086.61018288054
126,158807.64020052517
1092,232035.8623044832
1122,230047.94168405852
932,216861.007092578
1980,71123.51030051755
2171,96242.89383714972
551,161618.5054016274
2768,175297.40317468508
2056,107940.31445603131
1159,338700.3200017826
2645,129161.01855084498
1174,184678.94530842546
2266,220996.19545744767
2462,349468.21526007215
1219,128492.52626673959
2922,205436.23574629542
118,153007.6401051056
474,189602.88844314555
2576,169710.43011477776
872,266860.7253123992
1077,228955.21998309076
1536,143121.89079319593
1150,118315.34734678478
2341,305989.7196272905
1931,125328.83544574608
2785,120215.21222518012
2538,124549.78044481785
597,221756.42086595367
464,202044.0735909465
233,246074.05580440455
2169,104807.19841073395
2123,158847.655900034
1867,182623.30853721348
137,265530.35975471325
515,241236.8366981973
933,133802.0621264513
2784,173875.72793280683
972,169700.14675856486
599,173213.3977372169
2614,129824.761075821
2582,119648.32735195814
1409,174176.9089140389
175,59561.66465833888
352,236578.17068513925
976,54676.01841755153
2134,209590.38236338203
984,115101.96453085821
2396,313691.4046469212
1673,144182.1527727598
404,134565.83331247815
607,156642.76222021272
814,149968.12014354533
868,210895.02143026597
2271,191689.52791347424
1633,226566.42045076145
337,186146.95092087775
2765,189679.5217517158
1746,242013.18508829328
368,322661.065830288
2806,210783.86935023323
1662,188327.3733322235
1234,199132.59032511036
1373,134923.77601689973
1672,102693.17814628291
1939,110872.18612389697
