Id,SalePrice
2059,383432.51666666666
2092,380099.64666666667
2516,380606.13
150,383640.01666666666
1656,416710.07666666666
83,383193.35
2411,416229.04333333333
795,383640.01666666666
2312,417576.24333333335
2917,379800.18333333335
1624,381821.88333333336
2215,417576.24333333335
1211,383432.51666666666
1485,384872.01666666666
1024,416229.04333333333
570,332997.9533333333
2874,384509.51666666666
700,380894.88333333336
2756,380606.13
2022,381139.88333333336
583,380099.64666666667
2392,381821.88333333336
2424,380606.13
212,379453.51666666666
736,383193.35
1610,380894.88333333336
890,330904.2866666667
467,381821.88333333336
578,379679.13
1747,380606.13
1149,380606.13
2758,380606.13
857,383432.51666666666
2219,381139.88333333336
733,331149.2866666667
2909,386618.7233333333
1798,381821.88333333336
235,414212.37
2366,331838.32666666666
1027,385490.05666666664
1195,383640.01666666666
1303,375947.43666666665
148,330904.2866666667
608,331149.2866666667
2515,381821.88333333336
821,380606.13
2500,380894.88333333336
745,330539.2866666667
741,383640.01666666666
1611,415541.21
2532,416229.04333333333
1081,380606.13
1692,381821.88333333336
2520,331149.2866666667
276,411681.67
1992,384509.51666666666
663,329465.83
418,330904.2866666667
1733,381821.88333333336
2359,379679.13
253,380606.13
1518,380851.13
2035,333242.9533333333
2919,331319.55666666664
1540,379679.13
2120,385079.51666666666
1674,380606.13
256,383432.51666666666
2361,383432.51666666666
978,383432.51666666666
2280,332997.9533333333
2095,380894.88333333336
1709,381821.88333333336
2801,382066.88333333336
1246,383432.51666666666
2373,385282.55666666664
1055,380606.13
2017,383640.01666666666
1099,380606.13
1344,330904.2866666667
835,417576.24333333335
1117,380606.13
2043,379800.18333333335
2085,379679.13
410,416888.41
2650,383640.01666666666
2867,333878.66
1668,383640.01666666666
1161,382066.88333333336
2122,380606.13
2539,332997.9533333333
1047,379679.13
1445,383640.01666666666
541,332667.7866666667
569,380606.13
1276,383640.01666666666
918,332083.32666666666
326,416229.04333333333
1936,383640.01666666666
895,383640.01666666666
257,384872.01666666666
1241,383432.51666666666
1545,383193.35
1189,415362.87666666665
270,384872.01666666666
2066,380894.88333333336
693,386266.2233333333
1259,383193.35
2916,384872.01666666666
2321,381821.88333333336
1977,332509.62
1895,330294.2866666667
1240,383432.51666666666
85,383640.01666666666
1823,383432.51666666666
825,380606.13
110,380606.13
697,383640.01666666666
2297,379800.18333333335
1231,383432.51666666666
1355,383640.01666666666
968,380606.13
584,380894.88333333336
1315,331319.55666666664
1606,385079.51666666666
206,383432.51666666666
1685,380606.13
2016,383193.35
869,381821.88333333336
2135,383432.51666666666
2346,381821.88333333336
2430,380606.13
2198,383193.35
2652,383640.01666666666
27,383432.51666666666
241,380606.13
906,384302.01666666666
1506,381239.68333333335
2098,381821.88333333336
1435,380606.13
2213,330294.2866666667
1274,415541.21
743,372485.93666666665
1737,380606.13
2797,381821.88333333336
2185,412547.83666666667
58,416229.04333333333
830,416229.04333333333
808,415362.87666666665
680,382985.85
1153,383640.01666666666
1291,383193.35
1818,415541.21
2161,381821.88333333336
1883,383640.01666666666
350,380606.13
2473,332667.7866666667
295,416888.41
293,415133.5366666667
859,383432.51666666666
288,383193.35
1578,416229.04333333333
102,382066.88333333336
2831,382066.88333333336
1030,379679.13
2551,383432.51666666666
1286,381148.31333333335
958,416229.04333333333
776,383640.01666666666
72,380606.13
2263,380606.13
1866,384872.01666666666
2876,383193.35
2146,381821.88333333336
103,382066.88333333336
1500,332997.9533333333
492,381821.88333333336
167,383640.01666666666
2597,383640.01666666666
2685,383193.35
1035,383432.51666666666
1220,383640.01666666666
2602,415737.9033333333
2159,381821.88333333336
695,380344.64666666667
1109,381821.88333333336
640,382985.85
1652,415362.87666666665
2090,378883.8933333333
1188,383432.51666666666
2345,380894.88333333336
1059,381821.88333333336
2751,381821.88333333336
128,415541.21
1523,414390.7033333333
2925,383640.01666666666
2145,416229.04333333333
1121,380606.13
566,381821.88333333336
565,381821.88333333336
1331,379924.13
2928,332667.7866666667
156,383432.51666666666
797,383432.51666666666
327,331838.32666666666
2859,386266.2233333333
1453,383640.01666666666
1762,381821.88333333336
1868,415362.87666666665
1760,381821.88333333336
1113,380606.13
1812,381821.88333333336
117,331838.32666666666
1142,380606.13
2342,380606.13
927,383432.51666666666
2478,381821.88333333336
655,330904.2866666667
2064,383640.01666666666
369,380606.13
2239,330539.2866666667
2732,332997.9533333333
1653,379679.13
959,381821.88333333336
2395,381821.88333333336
1412,381239.68333333335
271,380606.13
1484,384872.01666666666
1497,332997.9533333333
552,416710.07666666666
2,383432.51666666666
1855,379679.13
4,415362.87666666665
2292,384872.01666666666
134,332997.9533333333
646,383640.01666666666
42,380606.13
532,380606.13
713,411878.36333333334
2561,383432.51666666666
2360,330904.2866666667
1333,383640.01666666666
1407,379924.13
2892,381821.88333333336
574,417576.24333333335
1227,330904.2866666667
2591,382985.85
1476,380606.13
1125,381821.88333333336
1446,415362.87666666665
408,416888.41
1101,381821.88333333336
2251,380606.13
373,415362.87666666665
2554,331149.2866666667
2382,416229.04333333333
1985,383193.35
519,380606.13
1093,417576.24333333335
864,381821.88333333336
2889,383432.51666666666
2308,383432.51666666666
986,330904.2866666667
1302,331149.2866666667
585,331838.32666666666
2708,383432.51666666666
147,330904.2866666667
1441,380606.13
383,380894.88333333336
285,330904.2866666667
181,383193.35
358,381821.88333333336
780,330904.2866666667
258,381821.88333333336
1865,380894.88333333336
692,383193.35
2902,380606.13
508,380606.13
2638,383193.35
36,416710.07666666666
611,383432.51666666666
2281,384872.01666666666
1678,332083.32666666666
1696,380606.13
1557,385079.51666666666
2180,381821.88333333336
1726,380606.13
951,383432.51666666666
267,381821.88333333336
2706,330904.2866666667
2221,380606.13
1357,415133.5366666667
2901,380606.13
347,380606.13
2164,380606.13
1586,417576.24333333335
360,380606.13
1769,381821.88333333336
2617,379679.13
1879,415541.21
991,379679.13
1535,383640.01666666666
1191,415541.21
1579,381821.88333333336
1882,383432.51666666666
1510,416407.37666666665
2196,378338.99666666664
1845,382066.88333333336
2336,381821.88333333336
942,386266.2233333333
861,383640.01666666666
2555,331149.2866666667
1392,332997.9533333333
2099,380606.13
1543,385490.05666666664
948,332997.9533333333
1239,415362.87666666665
22,379679.13
2796,380606.13
2747,379679.13
92,381821.88333333336
210,379679.13
1858,330904.2866666667
2228,383432.51666666666
447,380606.13
827,380606.13
1649,380894.88333333336
682,383432.51666666666
2698,383193.35
494,416229.04333333333
214,381313.55666666664
2441,381821.88333333336
2679,383193.35
1336,383193.35
465,417576.24333333335
1524,385490.05666666664
2543,383640.01666666666
631,383432.51666666666
2452,381821.88333333336
228,416710.07666666666
126,411681.67
1092,380606.13
1122,380606.13
932,332997.9533333333
1980,383640.01666666666
2171,383432.51666666666
551,380894.88333333336
2768,379679.13
2056,383640.01666666666
1159,380606.13
2645,379932.56
1174,416407.37666666665
2266,379679.13
2462,381821.88333333336
1219,383432.51666666666
2922,415362.87666666665
118,330904.2866666667
474,380606.13
2576,330904.2866666667
872,380606.13
1077,380606.13
1536,332997.9533333333
1150,332997.9533333333
2341,380606.13
1931,383640.01666666666
2785,383432.51666666666
2538,330904.2866666667
597,380894.88333333336
464,381821.88333333336
233,384872.01666666666
2169,383432.51666666666
2123,381821.88333333336
1867,332997.9533333333
137,415362.87666666665
515,381821.88333333336
933,385490.05666666664
2784,415541.21
972,380606.13
599,415362.87666666665
2614,383432.51666666666
2582,383640.01666666666
1409,379924.13
175,415737.9033333333
352,380606.13
976,383432.51666666666
2134,381821.88333333336
984,379800.18333333335
2396,380606.13
1673,332997.9533333333
404,331838.32666666666
607,330904.2866666667
814,383640.01666666666
868,381821.88333333336
2271,380606.13
1633,416710.07666666666
337,417576.24333333335
2765,379679.13
1746,380606.13
368,380606.13
2806,380606.13
1662,380894.88333333336
1234,380894.88333333336
1373,330904.2866666667
1672,385079.51666666666
1939,383432.51666666666
